stop_id,passing_values,frequent_stop,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon
2537977,2,FALSE,810,,Market Basket,,42.0939424100117,-71.0521779590374
2558590,0,FALSE,,,Belair St at 7-Eleven,,42.0890192378145,-71.0372039831261
2558591,1,FALSE,,,Belair St at 7-Eleven,,42.0890430017549,-71.037347446367
2558592,0,FALSE,824,,Belair St at Colonel Bell Drive,,42.0908264282866,-71.0373500887019
2558593,1,FALSE,,,Belair St at Belair Hi Rise,,42.0918738210717,-71.0376407136902
2558594,0,FALSE,821,,Belair St at Belair Hi Rise,,42.0918917920265,-71.0375348429231
2558595,1,FALSE,,,Belair St at Earle St,,42.0933672360021,-71.0379704879999
2558596,1,FALSE,,,Belair St at Coventry Cir,,42.0959668778419,-71.0384412401456
2558597,0,FALSE,,,Belair St at Coventry Cir,,42.0959810203931,-71.0382969182768
2558598,0,FALSE,,,Belair St at Anne Ave,,42.0980717330231,-71.0386182268475
2558599,0,FALSE,,,Belair Street and Tucker Drive,,42.0992991302205,-71.0387947261961
2558600,2,FALSE,983,,Campanelli Dr at Work Out World,,42.1007974253946,-71.0525892765412
2558601,0,FALSE,,,Oak St at Walmart,,42.1014650900537,-71.0555953164039
2558602,0,FALSE,980,,Oak St at Walmart,,42.1013162683481,-71.0554852320682
2558603,0,FALSE,981,,Oak St in front of Wendys,,42.1014576719014,-71.0542279300879
2558605,0,FALSE,977,,Park St across from Canterbury Arms Apts,,42.1005541855009,-71.0669282965253
2558606,1,FALSE,989,,Pleasant St at Vincentes,,42.085856927803,-71.0237113207461
2558946,2,FALSE,,,N Main Street and Locust Street,,42.1093943797746,-71.031074231851
2584761,0,FALSE,287,,Oak St Ext and Pearl St,,42.0998104880103,-71.0654027254259
2584762,0,FALSE,286,,Oak St Ext at 7-Eleven,,42.1000816101213,-71.0633844534783
2729862,2,FALSE,,,Lisa Dr & Howard St,,42.1198708177261,-71.0168512959149
2729863,2,FALSE,,,North Quincy St at St Nick Church,,42.1143262280262,-70.9992233584903
2729864,2,FALSE,,,Hovendon Ave & Farnham St,,42.1134803827065,-71.0117813501673
2729865,2,FALSE,,,Cary Hill Plaza,,42.09550280973,-71.0109638185304
2734703,0,FALSE,,,North Main St at Washburn Heights Housing,,42.108633,-71.030131
2734704,0,FALSE,,,North Main St at Guardian Rehabilitation Center,,42.106306,-71.027223
2734705,0,FALSE,,,North Main St. @ Field House Daycare,,42.112036,-71.03312
2734706,2,FALSE,,,Main St at Hayward Ave,,42.049914,-71.011246
2735481,2,FALSE,,,Westgate Dt at Reynolds Hwy,,42.0900005599165,-71.0481771365626
2735484,2,FALSE,,,Pleasant St at Newbury St,,42.0868030398076,-71.0279726412381
2735485,1,FALSE,,,Clifton Ave at Main St,,42.0601692120807,-71.0145054121347
2735486,2,FALSE,,,Warren Ave and West Chestnut St,,42.0634251079602,-71.0192276536911
2735487,2,FALSE,,,Warren Ave and Calmar St,,42.0654758440865,-71.0197318833026
2735488,2,FALSE,,,Warren Ave and Tribou St,,42.0684695169595,-71.0204444159827
2735489,2,FALSE,,,Warren Ave and Florence St,,42.0718962621122,-71.0210540016126
2735490,2,FALSE,,,Warren Ave and Dover St,,42.074724226686,-71.0215437972069
2735491,2,FALSE,,,Warren Ave and West Park St,,42.0771927547195,-71.0219873223601
2735492,3,FALSE,,,Main St and Church St,,42.0835649060204,-71.0197483025314
2738221,2,FALSE,,,Main St and Brookside Ave,,42.0572261309179,-71.01320203679
2738222,2,FALSE,,,Main St and Watson St,,42.0560871346366,-71.0128107711042
2738223,2,FALSE,,,Main St and Holmes St,,42.0552325712218,-71.0124483018012
2738224,2,FALSE,,,Main St and Clifton Ave - CVS,,42.0604141657516,-71.0142355226077
2738225,2,FALSE,,,Main St - Teen Challenge,,42.0598867145515,-71.0140801989608
2738226,2,FALSE,,,Main St and Calmar St,,42.0663377401207,-71.016372931095
2738227,2,FALSE,,,Main St and Nilsson St,,42.0680269577266,-71.0169658681449
2738228,2,FALSE,,,Main St and Maple Ave,,42.0801708229309,-71.0200713133376
2738280,2,FALSE,,,Belmont St and New Arnone School,,42.0796709718404,-71.0241083048382
2740070,1,FALSE,,,Centre St and Ames Rd,,42.087390450433404,-70.9827994393743
2740071,1,FALSE,,,Centre St and Guild Rd,,42.087140932163,-70.9846058551095
2740072,2,FALSE,,,Crescent St and Otis St,,42.0807976096259,-71.0140363977136
2740073,2,FALSE,,,Crescent St and Brockton Day Nursery,,42.0803838944092,-71.0129432168714
2740074,2,FALSE,,,Centre St and Hill St,,42.0847639005012,-70.9994449634259
2740116,2,FALSE,,,St Coleman's School,,42.0802063152655,-71.0061000621133
2740144,0,FALSE,,,Torrey St and Brewster Rd,,42.0730924723903,-71.050229466438
2740145,0,FALSE,,,Easton Industrial Park,,42.0506430101011,-71.0729859698912
2740154,2,FALSE,,,Jehovah's Witness Hall,,42.097304621424,-71.0046255052761
2740249,0,FALSE,,,Park St and Belmont Ave,,42.1201259191834,-71.089176139058
2740250,0,FALSE,,,Park St in front of Blue Hill Nursing Home,,42.1093621595426,-71.0710590071145
2740251,1,FALSE,,,Belair St and Oak St,,42.1008596262412,-71.039187712875
3880713,2,FALSE,,,Oak St at DW Field Park,,42.1014553655062,-71.0419126241617
3880714,2,FALSE,,,Oak St across DW Field Park,,42.1013211947757,-71.0421174018119
799180,5,FALSE,001,,BAT Center,,42.0852906746392,-71.0152682367706
799181,3,FALSE,002,,Commercial St and School St,,42.081719,-71.01537
799182,2,FALSE,003,,School St and Lincoln St,,42.0828828768124,-71.0181431168356
799183,0,FALSE,004,,Main St and Centre St,,42.0840121591972,-71.0197335717583
799184,0,FALSE,005,,Main St and Petronelli Way,,42.0847349812267,-71.0197604785042
799185,0,FALSE,006,,Main St and Court St,,42.0853948918191,-71.0197727263546
799186,2,FALSE,007,,North Main St and Linden St,,42.087573,-71.019367
799187,2,FALSE,008,,North Main St and Rosseter St,,42.089744,-71.019236
799188,2,FALSE,009,,North Main St and Elliot St,,42.090809,-71.019206
799189,2,FALSE,010,,North Main St and Lebanon St,,42.0924163851586,-71.019202927578
799190,2,FALSE,011,,North Main St and East Ashland St,,42.093465,-71.019262
799191,2,FALSE,012,,North Main St and Snow Ave,,42.095372,-71.019224
799193,0,FALSE,014,,North Main St at Edith Stein Church,,42.098792,-71.019798
799194,2,FALSE,015,,North Main St and Vine St,,42.100534,-71.020959
799195,2,FALSE,016,,North Main St and Ames St,,42.101032,-71.021281
